timestamp,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps
2025-12-14 19:23:03,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:03,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:03,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:03,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:03,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:03,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:03,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:03,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:03,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:03,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:04,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:04,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:04,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:04,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:04,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:04,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:04,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:04,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:04,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:04,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:04,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:04,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:04,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:04,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:04,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:04,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:05,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:05,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:05,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:05,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:05,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:05,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:05,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:05,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:05,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:05,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:05,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:05,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:05,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:05,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:05,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:05,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:06,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:06,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:06,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:06,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:06,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:06,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:06,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:06,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:06,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:06,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:06,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:06,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:06,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:06,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:06,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:06,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:07,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:07,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:07,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:07,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:07,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:07,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:07,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:07,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:07,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:07,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:07,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:07,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:07,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:07,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:07,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:07,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:08,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:08,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:08,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:08,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:08,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:08,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:08,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:08,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:08,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:08,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:08,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:08,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:08,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:08,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:08,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:08,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:09,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:09,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:09,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:09,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:09,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:09,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:09,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:09,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:09,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:09,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:09,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:09,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:09,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:09,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:09,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:09,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:10,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:10,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:10,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:10,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:10,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:10,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:10,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:10,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:10,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:10,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:10,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:10,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:10,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:10,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:10,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:10,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:11,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:11,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:11,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:11,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:11,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:11,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:11,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:11,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:11,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:11,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:11,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:11,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:11,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:11,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:11,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:11,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:12,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:12,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:12,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:12,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:12,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:12,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:12,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:12,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:12,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:12,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:12,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:12,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:12,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:12,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:12,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:12,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:13,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:13,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:13,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:13,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:13,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:13,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:13,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:13,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:13,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:13,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:13,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:13,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:13,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:13,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:13,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:13,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:14,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:14,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:14,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:14,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:14,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:14,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:14,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:14,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:14,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:14,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:14,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:14,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:14,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:14,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:14,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:14,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:15,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:15,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:15,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:15,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:15,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:15,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:15,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:15,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:15,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:15,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:15,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:15,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:15,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:15,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:15,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:15,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:16,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:16,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:16,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:16,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:16,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:16,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:16,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:16,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:16,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:16,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:16,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:16,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:16,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:16,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:16,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:16,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:17,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:17,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:17,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:17,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:17,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:17,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:17,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:17,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:17,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:17,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:17,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:17,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:17,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:17,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:17,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:17,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:19,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:19,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:19,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:19,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:19,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:19,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:19,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:19,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:19,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:19,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:19,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:19,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:19,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:19,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:19,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:19,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:20,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:20,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:20,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:20,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:20,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:20,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:20,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:20,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:20,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:20,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:20,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:20,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:20,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:20,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:20,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:20,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:21,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:21,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:21,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:21,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:21,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:21,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:21,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:21,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:21,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:21,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:21,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:21,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:21,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:21,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:21,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:21,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:22,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:22,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:22,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:22,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:22,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:22,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:22,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:22,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:22,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:22,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:22,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:22,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:22,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:22,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:22,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:22,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:23,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:23,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:23,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:23,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:23,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:23,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:23,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:23,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:23,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:23,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:23,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:23,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:23,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:23,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:23,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:23,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:24,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:24,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:24,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:24,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:24,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:24,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:24,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:24,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:24,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:24,4,2,90292,90296,1828614361,1823077653,0.0,0.0
2025-12-14 19:23:24,4,3,57558,57667,602208281,609841400,0.0,0.0
2025-12-14 19:23:24,5,1,68950,69135,1889172918,1888970226,0.0,0.0
2025-12-14 19:23:24,5,2,69123,68961,1888969326,1889173684,0.0,0.0
2025-12-14 19:23:24,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:24,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:24,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:25,1,1,69759,69895,1920945581,1922404525,0.0,0.0
2025-12-14 19:23:25,1,2,100364,100259,2607562657,2606322237,0.0,0.0
2025-12-14 19:23:25,1,3,68961,69123,1889173684,1888969326,0.0,0.0
2025-12-14 19:23:25,3,1,56959,57110,1513466512,1509750348,0.0,0.0
2025-12-14 19:23:25,3,2,93095,93142,2136882831,2135076539,0.0,0.0
2025-12-14 19:23:25,3,3,90296,90292,1823077653,1828614361,0.0,0.0
2025-12-14 19:23:25,2,1,69305,69440,1917285667,1914253117,0.0,0.0
2025-12-14 19:23:25,2,2,100259,100364,2606322237,2607562657,0.0,0.0
2025-12-14 19:23:25,2,3,93142,93095,2135076539,2136882831,0.0,0.0
2025-12-14 19:23:25,6,1,57546,57680,602207405,609842390,0.0,0.0
2025-12-14 19:23:25,6,2,57667,57558,609841400,602208281,0.0,0.0
2025-12-14 19:23:25,4,1,56539,56617,1475010869,1472928452,0.0,0.0
2025-12-14 19:23:25,4,2,90292,90296,1828614361,1823077653,0.0,0.0
